dtSta070DateTime,iSta070OverAllResult,rSta070CycleTime,iSta070CapNutTypeResult,iSta070OMVSpringResult_PI,rSta070NozzlePreLoadForce,rSta070NozzlePreLoadPosition,iSta070StackBuildResult,rSta070CapNutTorque,rSta070CapNutTorqueAngle,rSta070CapNutFinalAngle,iSta070CapNutAssemblyResult
10/10/2022 04:24,1,14.789,1,1,65,107.75,1,3.223657,2007.953,1806.695,1
17/10/2022 05:04,1,22.775,1,1,65,107.81,1,3.419986,1918.074,1777.079,1
31/10/2022 04:11,1,22.892,1,1,65,108.23,1,3.460021,1859.633,1718.005,1
07/11/2022 05:43,1,22.502,1,1,65,109.16,1,3.588638,2035.551,1894.41,1
14/11/2022 05:07,1,22.565,1,1,65,109.04,1,3.486308,1748.197,1606.744,1
21/11/2022 06:08,1,23.65,1,1,65,109.14,1,3.458673,2019.33,1878.068,1
05/12/2022 05:32,1,24.747,1,1,65,109.23,1,3.486191,1826.178,1685.085,1
12/12/2022 05:51,1,21.526,1,1,65,109.26,1,3.507767,1972.989,1831.651,1
10/10/2022 04:24,1,16.2,1,1,65,107.82,1,3.205892,1826.442,1625.264,1
31/10/2022 04:12,1,22.831,1,1,65,107.99,1,3.49108,1913.069,1771.888,1
07/11/2022 05:37,1,24.976,1,1,65,109.13,1,3.432415,1751.633,1610.052,1
14/11/2022 05:08,1,22.884,1,1,65,109.05,1,3.441331,1738.082,1596.993,1
12/12/2022 05:51,1,21.435,1,1,65,109.41,1,3.459005,1927.847,1786.575,1
19/12/2022 05:51,1,21.197,1,1,65,109.17,1,3.459015,1668.053,1526.114,1
27/12/2022 23:35,1,13.71,1,1,65,109.52,1,3.441441,1856.271,1604.192,1
02/01/2023 06:17,1,22.354,1,1,65,109.29,1,3.461562,1686.653,1544.635,1
03/10/2022 04:53,1,22.943,1,1,65,107.81,1,3.443769,1735.263,1593.76,1
17/10/2022 05:04,1,24.827,1,1,65,107.73,1,3.441847,1737.22,1595.909,1
31/10/2022 04:12,1,22.996,1,1,65,107.7,1,3.452543,1955.672,1814.518,1
07/11/2022 04:30,1,23.036,1,1,65,109.07,1,3.450003,1761.163,1619.857,1
14/11/2022 05:08,1,22.846,1,1,65,108.98,1,3.447059,1619.02,1477.586,1
27/12/2022 23:35,1,13.316,1,1,65,109.47,1,3.450673,1751.537,1499.539,1
02/01/2023 06:21,1,21.178,1,1,65,109.23,1,3.476125,1811.669,1669.702,1
10/10/2022 04:24,1,14.191,1,1,65,107.72,1,3.208803,1997.106,1795.703,1
31/10/2022 04:13,1,23.012,1,1,65,107.97,1,3.495778,2004.895,1863.601,1
07/11/2022 04:26,1,23.417,1,1,65,109.16,1,3.455658,1741.411,1600.35,1
21/11/2022 06:09,1,23.915,1,1,65,108.98,1,3.474527,2033.163,1892.063,1
28/11/2022 23:46,1,23.451,1,1,65,109.16,1,3.458171,2041.322,1899.973,1
05/12/2022 05:33,1,24.685,1,1,65,109.4,1,3.4539,1752.024,1610.63,1
19/12/2022 05:52,1,22.62,1,1,65,109.29,1,3.41904,1783.402,1641.578,1
10/10/2022 04:25,1,14.516,1,1,65,108.02,1,3.256014,1835.402,1634.17,1
17/10/2022 05:04,1,22.751,1,1,65,107.82,1,3.436211,1761.954,1620.655,1
31/10/2022 04:13,1,23.296,1,1,65,107.81,1,3.462047,1862.422,1720.991,1
07/11/2022 04:29,1,22.831,1,1,65,109.11,1,3.445712,1810.135,1668.806,1
14/11/2022 05:09,1,22.393,1,1,65,108.98,1,3.447197,1906.374,1764.782,1
12/12/2022 05:54,1,23.659,1,1,65,109.17,1,3.434583,1966.706,1825.128,1
03/10/2022 04:52,1,22.861,1,1,65,107.57,1,3.477323,1861.98,1720.987,1
10/10/2022 04:26,1,13.99,1,1,65,107.78,1,3.211898,1730.603,1529.599,1
24/10/2022 05:24,1,14.696,1,1,65,108,1,3.230294,2101.084,1899.611,1
31/10/2022 04:11,1,22.576,1,1,65,107.91,1,3.394998,1886.905,1745.601,1
07/11/2022 04:27,1,22.678,1,1,65,109.2,1,3.454089,1727.543,1586.307,1
14/11/2022 05:09,1,23.156,1,1,65,108.9,1,3.439985,1928.284,1786.961,1
05/12/2022 05:33,1,22.787,1,1,65,109.25,1,3.450055,1784.097,1643,1
12/12/2022 05:52,1,24.362,1,1,65,109.23,1,3.491117,1843.858,1702.396,1
02/01/2023 06:19,1,24.948,1,1,65,109.11,1,3.452044,1690.414,1548.282,1
10/10/2022 04:27,1,12.673,1,1,65,107.79,1,3.224579,1845.485,1644.502,1
24/10/2022 05:25,1,15.465,1,1,65,107.82,1,3.218649,2003.968,1802.841,1
31/10/2022 04:10,1,20.488,1,1,65,107.76,1,3.434713,1810.741,1669.431,1
07/11/2022 04:37,1,22.771,1,1,65,109.04,1,3.434754,2013.718,1872.49,1
05/12/2022 05:34,1,22.863,1,1,65,109.37,1,3.435252,1802.163,1660.654,1
12/12/2022 05:52,1,22.836,1,1,65,109.17,1,3.478447,2122.768,1981.467,1
19/12/2022 05:52,1,22.938,1,1,65,109.17,1,3.446399,1792.87,1651.019,1
27/12/2022 23:36,1,13.062,1,1,65,109.49,1,3.462732,1951.842,1699.63,1
02/01/2023 06:18,1,23.147,1,1,65,109.4,1,3.458896,1986.348,1844.455,1
03/10/2022 04:51,1,22.592,1,1,65,107.81,1,3.449291,1812.101,1671.043,1
10/10/2022 04:27,1,13.022,1,1,65,107.91,1,3.210032,2036.148,1835.066,1
17/10/2022 05:05,1,22.784,1,1,65,107.76,1,3.407181,1756.912,1615.806,1
31/10/2022 04:14,1,20.999,1,1,65,107.99,1,3.472874,1932.738,1791.475,1
07/11/2022 04:33,1,23.278,1,1,65,109.23,1,3.452148,1726.939,1585.565,1
14/11/2022 05:10,1,23.309,1,1,65,109.11,1,3.42247,1966.775,1825.504,1
21/11/2022 06:09,1,24.037,1,1,65,108.99,1,3.479733,1801.104,1659.854,1
28/11/2022 23:34,1,22.679,1,1,65,109.28,1,3.421756,1816.803,1675.505,1
05/12/2022 05:34,1,22.965,1,1,65,109.38,1,3.466145,1825.552,1684.399,1
12/12/2022 05:57,1,23.595,1,1,65,109.23,1,3.4549,1946.196,1804.894,1
10/10/2022 04:27,1,13.457,1,1,65,107.84,1,3.221595,1783.423,1582.264,1
31/10/2022 04:14,1,23.069,1,1,65,107.96,1,3.443675,1925.771,1784.705,1
07/11/2022 05:53,1,23.207,1,1,65,109.16,1,3.3522,1955.759,1814.468,1
14/11/2022 05:10,1,23.338,1,1,65,109.05,1,3.463227,1817.43,1676.077,1
12/12/2022 05:59,1,23.487,1,1,65,109.17,1,3.440844,1964.064,1822.737,1
19/12/2022 05:53,1,23.05,1,1,65,109.23,1,3.468416,1879.471,1737.366,1
27/12/2022 23:36,1,13.546,1,1,65,109.46,1,3.468384,1949.72,1697.831,1
02/01/2023 06:19,1,21.676,1,1,65,109.41,1,3.443982,1915.795,1773.761,1
10/10/2022 04:28,1,12.844,1,1,65,107.78,1,3.152395,1748.965,1547.949,1
17/10/2022 05:05,1,22.9,1,1,65,107.88,1,3.384765,1884.026,1742.844,1
31/10/2022 04:13,1,22.754,1,1,65,107.76,1,3.447237,1864.346,1723.04,1
07/11/2022 04:31,1,23.104,1,1,65,109.13,1,3.453698,1909.11,1768.079,1
14/11/2022 05:11,1,23.404,1,1,65,109.04,1,3.420411,1936.476,1795.24,1
05/12/2022 05:35,1,24.764,1,1,65,109.17,1,3.464921,1653.403,1511.921,1
12/12/2022 05:53,1,22.681,1,1,65,109.28,1,3.47439,1949.795,1808.323,1
19/12/2022 05:53,1,23.251,1,1,65,109.38,1,3.456856,1790.369,1648.294,1
02/01/2023 06:19,1,21.015,1,1,65,109.2,1,3.430314,1779.987,1637.834,1
03/10/2022 04:51,1,22.831,1,1,65,108.03,1,3.39128,1833.459,1691.942,1
10/10/2022 04:28,1,12.704,1,1,65,107.79,1,3.234389,1816.783,1615.574,1
,,,,,,,,,,,
07/11/2022 04:32,1,23.16,1,1,65,109.04,1,3.465798,2015.132,1873.829,1
28/11/2022 23:41,1,23.087,1,1,65,109.16,1,3.503044,1963.917,1822.808,1
05/12/2022 05:35,1,22.608,1,1,65,109.17,1,3.357966,1882.59,1741.16,1
12/12/2022 05:55,1,21.675,1,1,65,109.23,1,3.473149,1799.973,1658.765,1
10/10/2022 04:29,1,12.855,1,1,65,107.79,1,3.1767,2025.595,1824.178,1
17/10/2022 05:06,1,23.038,1,1,65,107.78,1,3.448396,2002.263,1860.982,1
24/10/2022 05:25,1,15.214,1,1,65,107.7,1,3.22507,1919.122,1717.575,1
31/10/2022 04:15,1,22.859,1,1,65,107.63,1,3.434416,1919.332,1778.011,1
07/11/2022 04:32,1,24.618,1,1,65,109.04,1,3.441982,1921.962,1780.497,1
21/11/2022 06:09,1,23.357,1,1,65,109.16,1,3.483045,2002.972,1861.595,1
12/12/2022 06:10,1,23.297,1,1,65,109.14,1,3.446474,1845.285,1703.791,1
02/01/2023 06:20,1,21.164,1,1,65,109.29,1,3.463592,1851.784,1709.742,1
03/10/2022 04:53,1,22.488,1,1,65,108,1,3.466004,1735.289,1593.973,1
10/10/2022 04:29,1,13.395,1,1,65,107.82,1,3.219759,1877.723,1676.447,1
24/10/2022 05:25,1,14.927,1,1,65,107.67,1,3.20734,1874.447,1673.042,1
31/10/2022 04:16,1,22.981,1,1,65,107.72,1,3.516743,1915.713,1774.354,1
07/11/2022 04:33,1,22.939,1,1,65,109.16,1,3.439175,1812.043,1670.608,1
14/11/2022 05:10,1,22.632,1,1,65,109.11,1,3.545504,1957.843,1816.693,1
12/12/2022 05:53,1,21.481,1,1,65,109.29,1,3.448524,1762.927,1621.29,1
,,,,,,,,,,,
27/12/2022 23:37,1,13.53,1,1,65,109.5,1,3.49042,1954.119,1702.129,1
02/01/2023 06:20,1,21.323,1,1,65,109.23,1,3.451409,1805.942,1663.937,1
10/10/2022 04:30,1,13.076,1,1,65,108.21,1,3.254696,1818.826,1617.704,1
24/10/2022 05:26,1,14.848,1,1,65,107.82,1,3.199836,2044.326,1843.227,1
31/10/2022 04:17,1,22.696,1,1,65,107.9,1,3.403807,1744.678,1603.437,1
07/11/2022 04:37,1,23.297,1,1,65,109.13,1,3.480747,1755.393,1614.049,1
05/12/2022 05:36,1,23.13,1,1,65,109.23,1,3.47407,2030.292,1888.59,1
12/12/2022 06:05,1,23.102,1,1,65,109.46,1,3.4636,1985.443,1844.31,1
03/10/2022 04:54,1,22.51,1,1,65,108.03,1,3.44172,1992.275,1850.892,1
10/10/2022 04:30,1,12.928,1,1,65,107.64,1,3.23818,1831.173,1629.939,1
17/10/2022 05:14,1,23.383,1,1,65,107.84,1,3.474606,2062.595,1921.239,1
24/10/2022 05:26,1,15.329,1,1,65,107.76,1,3.187849,1838.829,1637.594,1
31/10/2022 04:18,1,22.489,1,1,65,107.82,1,3.455812,1894.239,1753.011,1
07/11/2022 04:35,1,23.087,1,1,65,109.13,1,3.460143,1896.381,1755.277,1
21/11/2022 06:10,1,23.923,1,1,65,109.11,1,3.395309,1879.938,1738.733,1
27/12/2022 23:37,1,15.371,1,1,65,109.41,1,3.452409,1924.838,1672.643,1
02/01/2023 06:25,1,22.143,1,1,65,109.25,1,3.45104,1860.225,1718.116,1
10/10/2022 04:31,1,12.902,1,1,65,107.84,1,3.22174,1850.773,1649.488,1
31/10/2022 04:17,1,22.322,1,1,65,107.99,1,3.435204,1810.039,1668.9,1
07/11/2022 04:34,1,22.994,1,1,65,109.22,1,3.439407,1843.423,1702.262,1
05/12/2022 05:36,1,23.485,1,1,65,109.23,1,3.455643,1768.322,1627.206,1
,,,,,,,,,,,
19/12/2022 05:56,1,22.428,1,1,65,109.16,1,3.438964,1729.368,1587.084,1
27/12/2022 23:38,1,13.529,1,1,65,109.35,1,3.469535,1907.43,1655.338,1
03/10/2022 04:54,1,23.205,1,1,65,108.05,1,3.444062,1925.138,1783.724,1
07/11/2022 04:36,1,23.179,1,1,65,109.1,1,3.444563,1922.349,1780.784,1
12/12/2022 05:55,1,21.535,1,1,65,109.17,1,3.490246,2002.109,1860.851,1
17/10/2022 05:13,1,23.295,1,1,65,107.91,1,3.447022,2002.01,1860.67,1
,,,,,,,,,,,
07/11/2022 04:40,1,23.035,1,1,65,109.17,1,3.467983,1715.398,1573.771,1
14/11/2022 05:11,1,23.245,1,1,65,108.99,1,3.437285,1870.952,1729.306,1
21/11/2022 06:10,1,21.675,1,1,65,109.17,1,3.431437,1865.54,1724.616,1
05/12/2022 05:37,1,23.211,1,1,65,109.4,1,3.451527,1930.615,1789.325,1
17/10/2022 05:06,1,23.214,1,1,65,108.15,1,3.449545,2050.135,1909.052,1
31/10/2022 04:16,1,23.019,1,1,65,107.76,1,3.441751,1721.499,1580.349,1
07/11/2022 04:39,1,22.711,1,1,65,109.13,1,3.427184,2018.018,1876.746,1
21/11/2022 06:11,1,23.565,1,1,65,109.13,1,3.429196,1818.074,1676.914,1
12/12/2022 06:03,1,23.77,1,1,65,109.23,1,3.455257,1816.916,1675.593,1
19/12/2022 05:57,1,22.831,1,1,65,109.17,1,3.44668,1702.33,1560.359,1
17/10/2022 05:13,1,24.766,1,1,65,107.84,1,3.465272,2045.786,1904.598,1
31/10/2022 04:19,1,22.504,1,1,65,107.66,1,3.457049,1915.737,1774.67,1
07/11/2022 04:38,1,24.241,1,1,65,109.17,1,3.477897,1711.565,1570.289,1
14/11/2022 05:12,1,22.995,1,1,65,108.93,1,3.419472,1715.488,1574.207,1
05/12/2022 05:37,1,22.827,1,1,65,109.4,1,3.455164,1944.641,1803.037,1
02/01/2023 06:21,1,21.31,1,1,65,109.16,1,3.440471,1740.943,1598.894,1
,,,,,,,,,,,
24/10/2022 05:27,1,14.788,1,1,65,107.87,1,3.182011,2065.731,1864.177,1
07/11/2022 04:39,1,23.449,1,1,65,109.14,1,3.448278,1804.302,1663.097,1
27/12/2022 23:38,1,13.407,1,1,65,109.47,1,3.47097,1919.73,1667.465,1
,,,,,,,,,,,
07/11/2022 05:20,1,23.445,1,1,65,109.02,1,3.429984,2001.509,1860.094,1
05/12/2022 05:38,1,23.208,1,1,65,109.19,1,3.524852,1992.377,1851.071,1
12/12/2022 06:04,1,23.447,1,1,65,109.41,1,3.417613,1868.792,1727.507,1
19/12/2022 05:57,1,22.767,1,1,65,109.41,1,3.445872,1800.549,1658.434,1
02/01/2023 06:22,1,20.984,1,1,65,109.37,1,3.438822,1888.136,1746.345,1
17/10/2022 05:07,1,23.548,1,1,65,107.99,1,3.59479,2035.669,1894.471,1
24/10/2022 05:27,1,15.3,1,1,65,107.73,1,3.234395,1938.229,1737.086,1
07/11/2022 04:44,1,22.8,1,1,65,109.19,1,3.483388,1941.845,1800.383,1
14/11/2022 05:12,1,22.874,1,1,65,109.11,1,3.47292,1864.099,1722.95,1
,,,,,,,,,,,
03/10/2022 04:58,1,21.228,1,1,65,107.67,1,3.445824,1856.997,1715.573,1
17/10/2022 05:13,1,22.772,1,1,65,107.9,1,3.455201,1931.51,1790.027,1
07/11/2022 04:40,1,22.306,1,1,65,109.04,1,3.422025,1995.349,1854.3,1
05/12/2022 05:38,1,23.406,1,1,65,109.29,1,3.414087,1783.442,1642.186,1
12/12/2022 05:58,1,23.595,1,1,65,109.26,1,3.456161,2032.951,1891.374,1
19/12/2022 05:58,1,21.114,1,1,65,109.16,1,3.441734,1964.222,1822.207,1
02/01/2023 06:22,1,21.854,1,1,65,109.17,1,3.43317,1733.135,1591.134,1
17/10/2022 05:07,1,23.565,1,1,65,107.73,1,3.43511,2010.011,1868.932,1
21/11/2022 06:12,1,23.094,1,1,65,109.11,1,3.431653,1959.382,1817.989,1
24/10/2022 05:28,1,15.06,1,1,65,107.78,1,3.261877,1977.407,1776.37,1
07/11/2022 05:21,1,21.493,1,1,65,109.19,1,3.47599,1974.546,1833.054,1
05/12/2022 05:38,1,22.843,1,1,65,109.22,1,3.406798,1894.123,1753.168,1
27/12/2022 23:39,1,13.481,1,1,65,109.49,1,3.490464,1735.247,1483.135,1
02/01/2023 06:23,1,21.029,1,1,65,109.17,1,3.49365,1939.604,1797.554,1
03/10/2022 04:56,1,24.549,1,1,65,107.67,1,3.442867,2334.957,2193.994,1
10/10/2022 04:32,1,13.006,1,1,65,107.76,1,3.244825,1860.108,1658.856,1
17/10/2022 05:07,1,23.358,1,1,65,107.97,1,3.372487,1972.251,1831.104,1
07/11/2022 04:41,1,23.398,1,1,65,109.08,1,3.438188,1866.107,1724.743,1
14/11/2022 05:13,1,24.718,1,1,65,108.98,1,3.470528,1883.772,1742.681,1
05/12/2022 05:39,1,23.247,1,1,65,109.59,1,3.458597,1857.56,1715.942,1
12/12/2022 05:55,1,21.422,1,1,65,109.25,1,3.445187,2075.965,1934.509,1
02/01/2023 06:23,1,21.572,1,1,65,109.17,1,3.44838,1952.658,1810.615,1
07/11/2022 04:41,1,22.951,1,1,65,109.17,1,3.506499,1851.034,1709.873,1
21/11/2022 06:12,1,23.845,1,1,65,109.17,1,3.448116,2010.89,1869.731,1
19/12/2022 05:59,1,22.274,1,1,65,109.14,1,3.468307,1851.427,1709.321,1
27/12/2022 23:39,1,14.114,1,1,65,109.46,1,3.458364,1807.073,1554.885,1
02/01/2023 06:25,1,22.073,1,1,65,109.25,1,3.410447,1846.624,1704.492,1
03/10/2022 04:55,1,23.025,1,1,65,108.02,1,3.446305,1748.352,1607.351,1
24/10/2022 05:28,1,15.1,1,1,65,107.84,1,3.212167,1967.998,1766.84,1
14/11/2022 05:13,1,24.836,1,1,65,109.02,1,3.474873,1779.132,1637.95,1
21/11/2022 06:13,1,23.862,1,1,65,109.13,1,3.424234,2028.854,1887.46,1
05/12/2022 05:39,1,23.086,1,1,65,109.23,1,3.465237,2073.569,1932.389,1
12/12/2022 05:56,1,23.866,1,1,65,109.23,1,3.448465,1927.521,1785.922,1
27/12/2022 23:40,1,14.927,1,1,65,109.41,1,3.471802,1992.764,1740.323,1
02/01/2023 06:24,1,21.573,1,1,65,109.22,1,3.431427,1676.263,1534.137,1
10/10/2022 04:32,1,13.022,1,1,65,107.84,1,3.268031,2016.473,1815.16,1
17/10/2022 05:12,2,22.772,1,1,65,107.99,1,0,0,0,1
07/11/2022 04:42,1,23.103,1,1,65,108.92,1,3.464423,2012.129,1870.859,1
19/12/2022 05:58,1,22.951,1,1,65,109.16,1,3.446861,1702.09,1560.254,1
02/01/2023 06:24,1,22.728,1,1,65,109.14,1,3.426395,1705.925,1564.031,1
03/10/2022 04:56,1,22.637,1,1,65,108.02,1,3.443899,1871.767,1730.595,1
07/11/2022 04:42,1,23.518,1,1,65,109.16,1,3.467484,1871.153,1729.981,1
14/11/2022 05:14,1,21.11,1,1,65,109.11,1,3.457193,1859.17,1718.162,1
05/12/2022 05:41,1,23.357,1,1,65,109.19,1,3.426815,1996.382,1854.359,1
12/12/2022 06:03,1,23.094,1,1,65,109.25,1,3.450787,1905.651,1764.518,1
02/01/2023 06:24,1,21.758,1,1,65,109.22,1,3.465158,1756.834,1614.611,1
17/10/2022 05:08,1,23.145,1,1,65,107.76,1,3.447273,2025.784,1884.507,1
24/10/2022 05:29,1,15.065,1,1,65,107.73,1,3.252313,1859.506,1658.222,1
21/11/2022 06:13,1,23.97,1,1,65,108.98,1,3.449626,2037.468,1896.432,1
28/11/2022 23:51,1,24.359,1,1,65,109.2,1,3.473019,1705.121,1564.07,1
12/12/2022 05:57,1,23.185,1,1,65,109.17,1,3.450371,2085.904,1944.373,1
24/10/2022 05:29,1,14.789,1,1,65,107.96,1,3.233083,1942.095,1740.681,1
07/11/2022 04:43,1,24.416,1,1,65,108.95,1,3.431949,1941.267,1800.101,1
19/12/2022 05:59,1,24.975,1,1,65,109.26,1,3.437933,1862.399,1720.295,1
03/10/2022 04:57,1,25.067,1,1,65,107.91,1,3.482778,1939.388,1798.364,1
12/12/2022 05:58,1,23.267,1,1,65,109.22,1,3.427859,2074.881,1933.567,1
27/12/2022 23:40,1,14.482,1,1,65,109.46,1,3.457806,1754.463,1502.222,1
10/10/2022 04:32,1,16.446,1,1,65,108.03,1,3.254197,2027.268,1826.24,1
21/11/2022 06:13,1,24.087,1,1,65,109.23,1,3.486378,1992.227,1851.073,1
28/11/2022 23:37,1,24.21,1,1,65,109.35,1,3.453716,1995.557,1854.235,1
05/12/2022 05:40,1,23.53,1,1,65,109.35,1,3.41017,1972.521,1831.308,1
12/12/2022 06:00,1,23.473,1,1,65,109.23,1,3.449106,1983.284,1841.732,1
19/12/2022 05:59,1,24.75,1,1,65,109.28,1,3.434632,1805.618,1663.428,1
03/10/2022 04:58,1,21.721,1,1,65,107.69,1,3.401327,1942.975,1801.421,1
14/11/2022 05:13,1,22.846,1,1,65,109.13,1,3.457793,1719.371,1577.933,1
12/12/2022 06:00,1,23.887,1,1,65,109.23,1,3.443849,2036.336,1894.533,1
10/10/2022 04:33,1,13.544,1,1,65,107.9,1,3.213922,2050.597,1849.261,1
07/11/2022 04:43,1,23.142,1,1,65,109.22,1,3.470544,1727.239,1585.902,1
12/12/2022 06:00,1,23.499,1,1,65,109.23,1,3.45142,2166.167,2024.488,1
19/12/2022 06:00,1,22.89,1,1,65,109.08,1,3.443142,1696.782,1554.567,1
27/12/2022 23:41,1,14.836,1,1,65,109.56,1,3.465214,1815.683,1563.932,1
24/10/2022 05:30,1,15.046,1,1,65,107.54,1,3.230658,2032.379,1831.148,1
21/11/2022 06:14,1,23.898,1,1,65,108.98,1,3.432091,2025.407,1884.186,1
05/12/2022 05:41,1,23.386,1,1,65,109.23,1,3.447579,1674.838,1533.416,1
12/12/2022 06:02,1,23.792,1,1,65,109.41,1,3.443881,2105.931,1964.272,1
03/10/2022 04:59,1,24.074,1,1,65,108.03,1,3.447996,1928.924,1787.677,1
07/11/2022 04:44,1,22.633,1,1,65,109.05,1,3.463305,1812.707,1671.117,1
12/12/2022 06:01,1,24.465,1,1,65,109.4,1,3.528083,2063.374,1921.874,1
19/12/2022 06:00,1,22.56,1,1,65,109.16,1,3.468743,1716.479,1574.389,1
27/12/2022 23:42,1,14.973,1,1,65,109.47,1,3.405887,1843.137,1590.863,1
17/10/2022 05:08,1,23.548,1,1,65,107.78,1,3.426369,1850.26,1709.126,1
24/10/2022 05:30,1,13.755,1,1,65,107.67,1,3.232754,1919.079,1717.832,1
28/11/2022 23:37,1,22.279,1,1,65,109.19,1,3.457098,2047.855,1906.304,1
05/12/2022 05:42,1,22.544,1,1,65,109.22,1,3.463422,1819.692,1678.165,1
12/12/2022 06:01,1,23.666,1,1,65,109.41,1,3.458348,2035.215,1893.912,1
,,,,,,,,,,,
10/10/2022 04:33,1,14.573,1,1,65,107.72,1,3.258284,1744.761,1543.726,1
24/10/2022 05:33,1,13.112,1,1,65,107.91,1,3.200546,1825.526,1624.34,1
07/11/2022 05:20,1,21.476,1,1,65,109.16,1,3.441316,1890.839,1749.806,1
21/11/2022 06:14,1,23.986,1,1,65,109.17,1,3.43679,1834.835,1693.665,1
12/12/2022 06:02,1,23.549,1,1,65,109.23,1,3.465379,2124.266,1983.118,1
19/12/2022 06:01,1,22.814,1,1,65,109.16,1,3.431631,1678.997,1537.001,1
27/12/2022 23:42,1,13.979,1,1,65,109.47,1,3.438439,1835.083,1582.829,1
17/10/2022 05:09,1,24.899,1,1,65,107.81,1,3.435029,1818.54,1677.298,1
24/10/2022 05:34,1,14.732,1,1,65,107.76,1,3.22553,1861.723,1660.574,1
,,,,,,,,,,,
21/11/2022 06:15,1,21.827,1,1,65,109.11,1,3.44975,1935.383,1794.224,1
05/12/2022 05:41,1,22.575,1,1,65,109.4,1,3.461126,1661.658,1520.148,1
27/12/2022 23:43,1,14.972,1,1,65,109.44,1,3.432012,1816.826,1564.489,1
02/01/2023 06:26,1,21.8,1,1,65,109.14,1,3.44847,1820.636,1678.471,1
03/10/2022 04:59,1,24.765,1,1,65,107.81,1,3.429191,1854.247,1712.749,1
10/10/2022 04:34,1,13.902,1,1,65,108.05,1,3.231277,2062.02,1860.948,1
21/11/2022 06:15,1,23.714,1,1,65,109.11,1,3.44824,1915.052,1773.402,1
05/12/2022 05:43,1,22.996,1,1,65,109.22,1,3.451081,1753.561,1611.663,1
19/12/2022 06:01,1,22.775,1,1,65,109.28,1,3.458661,1783.28,1641.066,1
02/01/2023 06:27,1,21.133,1,1,65,109.37,1,3.440105,1800.361,1658.519,1
24/10/2022 05:34,1,14.793,1,1,65,107.79,1,3.216573,2096.226,1894.993,1
14/11/2022 05:15,1,23.191,1,1,65,109.14,1,3.405145,1865.083,1723.641,1
21/11/2022 06:16,1,23.81,1,1,65,109.17,1,3.436261,1707.767,1566.306,1
28/11/2022 23:46,1,23.506,1,1,65,109.23,1,3.470258,2036.516,1895.386,1
12/12/2022 06:04,1,23.131,1,1,65,109.2,1,3.434866,1868.95,1727.337,1
27/12/2022 23:43,1,14.998,1,1,65,109.46,1,3.46721,1981.167,1728.879,1
02/01/2023 06:27,1,23.028,1,1,65,109.2,1,3.430401,1912.065,1770.083,1
03/10/2022 05:00,1,22.805,1,1,65,107.88,1,3.383623,1903.152,1762.089,1
10/10/2022 04:35,1,14.624,1,1,65,107.73,1,3.228047,1887.14,1685.902,1
17/10/2022 05:10,1,22.786,1,1,65,107.99,1,3.450784,1762.738,1621.602,1
24/10/2022 05:35,1,15.442,1,1,65,107.78,1,3.228945,1754.336,1553.292,1
07/11/2022 04:45,1,23.262,1,1,65,109.16,1,3.48067,1714.718,1573.544,1
14/11/2022 05:15,1,23.217,1,1,65,109.28,1,3.45,1713.295,1572.092,1
21/11/2022 06:16,1,21.325,1,1,65,109.17,1,3.475157,1948.828,1807.655,1
12/12/2022 06:05,1,23.532,1,1,65,109.26,1,3.428079,2095.102,1953.766,1
19/12/2022 06:02,1,21.197,1,1,65,109.16,1,3.463764,1931.689,1789.739,1
02/01/2023 06:30,1,22.797,1,1,65,109.4,1,3.432343,1746.126,1604.064,1
03/10/2022 05:01,1,22.873,1,1,65,107.81,1,3.463263,1718.859,1577.574,1
10/10/2022 04:36,1,14.954,1,1,65,107.73,1,3.221716,2071.572,1870.084,1
17/10/2022 05:21,1,23.129,1,1,65,107.55,1,3.430735,2021.971,1880.865,1
07/11/2022 05:09,1,23.159,1,1,65,109.34,1,3.434453,1783.998,1642.62,1
21/11/2022 06:16,1,23.758,1,1,65,109.11,1,3.466305,1724.532,1583.101,1
28/11/2022 23:50,1,22.972,1,1,65,109.22,1,3.448576,2067.979,1926.613,1
05/12/2022 05:43,1,22.695,1,1,65,109.28,1,3.431057,1642.321,1500.721,1
27/12/2022 23:44,1,15.313,1,1,65,109.47,1,3.434381,1988.857,1737.024,1
02/01/2023 06:34,1,23.147,1,1,65,109.16,1,3.452763,1914.493,1772.546,1
03/10/2022 05:01,2,22.41,1,1,65,107.15,1,3.458915,1315.24,0,2
10/10/2022 04:36,1,15.419,1,1,65,107.96,1,3.204591,1912.057,1711.01,1
14/11/2022 05:17,1,22.725,1,1,65,108.98,1,3.444975,1804.712,1663.484,1
21/11/2022 06:17,1,23.249,1,1,65,109.2,1,3.465156,1703.752,1562.532,1
05/12/2022 05:43,1,22.292,1,1,65,109.28,1,3.49549,1750.613,1609.224,1
12/12/2022 06:05,1,23.081,1,1,65,109.4,1,3.462291,1910.948,1769.931,1
19/12/2022 06:02,1,22.853,1,1,65,109.41,1,3.465276,1896.781,1754.871,1
02/01/2023 06:30,2,22.797,1,1,65,109.23,1,0,0,0,1
17/10/2022 05:18,1,23.161,1,1,65,107.99,1,3.470047,1864,1722.703,1
14/11/2022 05:17,1,22.906,1,1,65,108.98,1,3.460051,1681.44,1539.885,1
12/12/2022 06:06,1,23.421,1,1,65,109.19,1,3.442979,2116.273,1974.689,1
03/10/2022 05:02,1,23.804,1,1,65,107.91,1,3.467644,1978.241,1837.249,1
